Interné èíslo;Kat. èíslo rodièa;Kat. èíslo;EAN kód;Vidite¾nı;Vırobca;Názov tovaru;Hlavna kategória;Krátky popis;Dlhı popis;Bená cena;Stará cena;Bená cena bez DPH;Stará cena bez DPH;DPH;Poèet kusov;Váha;Dodacia doba;Min. obj. mnostvo;Body navyše;Obrázky;Popisy k obrázkom 1;Popisy k obrázkom 2;Popisy k obrázkom 3;Popisy k obrázkom 4;Popisy k obrázkom 5;Popisy k obrázkom 6;Popisy k obrázkom 7;Popisy k obrázkom 8;Popisy k obrázkom 9;Súvisiace tovary;Súbory na stiahnutie;SEO titulka;SEO popis;SEO k¾úèové slová;Odporúèanı;Akcia;Vıpredaj;Novinka;Char. Typ navigácie;Char. Poèet farieb displeja;Char. Podporované pamäové karty;Char. Rozlíšenie fotoaparátu;Char. Procesor telefónu;Char. Uhloprieèka displeja;Char. Håbka;Char. Vıška;Char. Štandardné príslušenstvo;Char. Obsiahnuté mapy;Char. Uhloprieèka displeja;Char. Šírka;Char. Hlava;Char. Srdce;Char. Základ
6823248;0;S973110;;1;Stalgast;"Gril elektrickı bez podstavca hladkı, 8kW";"Varná technológia/Varná technológia STALGAST/Kompletná varná línia";"
s ryhovanou alebo hladkou platòou
ve¾ké grilovacie platne sú dvojzónové
s bezpeènostnım termostatom
so zásuvkou na prebytoènı olej
pracovná plocha 0,22 a 0,44 m2
regulácia teploty do 300 °C
Vıkon (kW) 8
Povrch  hladká
Rozmery Š x H x V (mm) 800 x 700 x 250
Prípojka (V) 400 V
";;1347,86;0;1095,821138211382;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/21977657.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"varná technológia, Gril elektrickı bez podstavca hladkı, gastro vybavenie, gastro technika, profesionálna kuchyòa, gastro zariadenie námestovo, gastro zariadenie";0;0;0;0;;;;;;;;;;;;;;;
6823247;0;S973020;;1;Stalgast;"Gril elektrickı bez podstavca ryhovanı, 4kW";"Varná technológia/Varná technológia STALGAST/Kompletná varná línia";"
s ryhovanou alebo hladkou platòou
ve¾ké grilovacie platne sú dvojzónové
s bezpeènostnım termostatom
so zásuvkou na prebytoènı olej
pracovná plocha 0,22 a 0,44 m2
regulácia teploty do 300 °C
Vıkon (kW) 4
Povrch  ryhovanı
Rozmery Š x H x V (mm) 400 x 700 x 250
Prípojka (V) 400 V
";;823,03;0;669,130081300813;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/21977658.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"varná technológia, Gril elektrickı bez podstavca hladkı, gastro vybavenie, gastro technika, profesionálna kuchyòa, gastro zariadenie námestovo, gastro zariadenie";0;0;0;0;;;;;;;;;;;;;;;
6823245;0;S973010;;1;Stalgast;"Gril elektrickı bez podstavca hladkı, 4kW";"Varná technológia/Varná technológia STALGAST/Kompletná varná línia";"
s ryhovanou alebo hladkou platòou
ve¾ké grilovacie platne sú dvojzónové
s bezpeènostnım termostatom
so zásuvkou na prebytoènı olej
pracovná plocha 0,22 a 0,44 m2
regulácia teploty do 300 °C
Vıkon (kW) 4
Povrch  hladká
Rozmery Š x H x V (mm) 400 x 700 x 250
Prípojka (V) 400 V
";;911,3;0;740,8943089430894;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/21977661.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"varná technológia, Gril elektrickı bez podstavca hladkı, gastro vybavenie, gastro technika, profesionálna kuchyòa, gastro zariadenie námestovo, gastro zariadenie";0;0;0;0;;;;;;;;;;;;;;;
6823226;0;S972600;;1;Stalgast;"Fritéza bez podstavca 2 x 9 kW";"Varná technológia/Varná technológia STALGAST/Kompletná varná línia";"
s jednou alebo dvoma vaòami
so studenou zónou pod špirálami
s bezpeènostnım termostatom
koše s rozmermi: 210 x 350 x 110 mm
monos objednania aj polkošov
plynulá regulácia do 190 °C
Vıkon (kW) 2 x 9
Objem (litre) 2 x 10 l
Rozmery Š x H x V (mm) 800 x 700 x 250
Prípojka (V) 400 V
";;1868,37;0;1519;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/21977665.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"varná technológia, Fritéza bez podstavca, gastro vybavenie, gastro technika, profesionálna kuchyòa, gastro zariadenie námestovo, gastro zariadenie";0;0;0;0;;;;;;;;;;;;;;;
6823224;0;S972500;;1;Stalgast;"Fritéza bez podstavca 9 kW";"Varná technológia/Varná technológia STALGAST/Kompletná varná línia";"
s jednou alebo dvoma vaòami
so studenou zónou pod špirálami
s bezpeènostnım termostatom
koše s rozmermi: 210 x 350 x 110 mm
monos objednania aj polkošov
plynulá regulácia do 190 °C
Vıkon (kW) 9
Objem (litre) 10 l
Rozmery Š x H x V (mm) 400 x 700 x 250
Prípojka (V) 400 V
";;1168,5;0;950;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/21977666.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"varná technológia, Fritéza bez podstavca, gastro vybavenie, gastro technika, profesionálna kuchyòa, gastro zariadenie námestovo, gastro zariadenie";0;0;0;0;;;;;;;;;;;;;;;
6823213;0;S970700;;1;Stalgast;"Elektrickı sporák bez podstavca 6x platòa / 15,6 kW";"Varná technológia/Varná technológia STALGAST/Kompletná varná línia";"
platne s vıkonom 2,6 kW
kompletne z nerezu
s bezpeènostnım termostatom
priemer platní 220 mm
šesstupòová regulácia vıkonu
Vıkon (kW) 15,6
Platne (ks) 6
Rozmery Š x H x V (mm) 1200 x 700 x 250
Prípojka (V) 400 V
";;948,28;0;770,959349593496;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/21977675.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"varná technológia, Elektrickı sporák bez podstavca, gastro vybavenie, gastro technika, profesionálna kuchyòa, gastro zariadenie námestovo, gastro zariadenie";0;0;0;0;;;;;;;;;;;;;;;
6823212;0;S970600;;1;Stalgast;"Elektrickı sporák bez podstavca 4x platòa / 10,4 kW";"Varná technológia/Varná technológia STALGAST/Kompletná varná línia";"
platne s vıkonom 2,6 kW
kompletne z nerezu
s bezpeènostnım termostatom
priemer platní 220 mm
šesstupòová regulácia vıkonu
Vıkon (kW) 10,4
Platne (ks) 4
Rozmery Š x H x V (mm) 800 x 700 x 250
Prípojka (V) 400 V
";;709,72;0;577,0081300813008;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/21977679.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"varná technológia, Elektrickı sporák bez podstavca, gastro vybavenie, gastro technika, profesionálna kuchyòa, gastro zariadenie námestovo, gastro zariadenie";0;0;0;0;;;;;;;;;;;;;;;
6823210;0;S970500;;1;Stalgast;"Elektrickı sporák bez podstavca 2x platòa /  5,2 kW";"Varná technológia/Varná technológia STALGAST/Kompletná varná línia";"
platne s vıkonom 2,6 kW
kompletne z nerezu
s bezpeènostnım termostatom
priemer platní 220 mm
šesstupòová regulácia vıkonu
Vıkon (kW) 5,2
Platne (ks) 2
Rozmery Š x H x V (mm) 400 x 700 x 250
Prípojka (V) 400 V
";;471,16;0;383,0569105691057;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/21977682.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"varná technológia, Elektrickı sporák bez podstavca, gastro vybavenie, gastro technika, profesionálna kuchyòa, gastro zariadenie námestovo, gastro zariadenie";0;0;0;0;;;;;;;;;;;;;;;
6823204;0;S970711;;1;Stalgast;"Plynovı sporák bez podstavca 6 horák / 32.5 kW";"Varná technológia/Varná technológia STALGAST/Kompletná varná línia";"
s rôznymi monımi konfi guráciami horákov
kompletne z nerezu
s bezpeènostnım termostatom
s pilotnım plameòom
tretinová regulácia horákov
monos objednania aj na propán-bután
Vıkon (kW) 32,5
Horáky (ks) 6
Konfi gurácia horákov 3,5 + 3x5 + 2x7
Rozmery Š x H x V (mm) 1200 x 700 x 250
";;1514,86;0;1231,5934959349593;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/21977685.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"varná technológia,Plynovı sporák bez podstavca, gastro vybavenie, gastro technika, profesionálna kuchyòa, gastro zariadenie námestovo, gastro zariadenie";0;0;0;0;;;;;;;;;;;;;;;
6823188;0;S970611;;1;Stalgast;"Plynovı sporák bez podstavca 4 horák / 20.5 kW";"Varná technológia/Varná technológia STALGAST/Kompletná varná línia";"
s rôznymi monımi konfi guráciami horákov
kompletne z nerezu
s bezpeènostnım termostatom
s pilotnım plameòom
tretinová regulácia horákov
monos objednania aj na propán-bután
Vıkon (kW) 20,5
Horáky (ks) 4
Konfi gurácia horákov 3,5 + 2x5 + 7
Rozmery Š x H x V (mm) 800 x 700 x 250
";;1056,82;0;859,2032520325203;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/21977687.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"varná technológia,Plynovı sporák bez podstavca, gastro vybavenie, gastro technika, profesionálna kuchyòa, gastro zariadenie námestovo, gastro zariadenie";0;0;0;0;;;;;;;;;;;;;;;
6823153;0;S970511;;1;Stalgast;"Plynovı sporák bez podstavca 2 horák / 8.5 kW";"Varná technológia/Varná technológia STALGAST/Kompletná varná línia";"
s rôznymi monımi konfi guráciami horákov
kompletne z nerezu
s bezpeènostnım termostatom
s pilotnım plameòom
tretinová regulácia horákov
monos objednania aj na propán-bután
Vıkon (kW) 8,5
Horáky (ks) 2
Konfi gurácia horákov 3,5 + 5
Rozmery Š x H x V (mm) 400 x 700 x 250
";;623,83;0;507,17886178861795;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/21977689.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"varná technológia,Plynovı sporák bez podstavca, gastro vybavenie, gastro technika, profesionálna kuchyòa, gastro zariadenie námestovo, gastro zariadenie";0;0;0;0;;;;;;;;;;;;;;;
6807164;0;OMJCXMATIC35E;;0;OMAS;"Nárezovı stroj OMAS CX MATIC 35E";"Príprava potravín/Nárezové stroje";"
Brúska rezného kotúèa
Monos teflónovej úpravy
Ventilátorom chladenı motor
Šnekovı prevod
Krytie IP 65
Automatické krájanie, plynulá regulácia vozíka
Napájanie 230V/50Hz
Príkon 450 W
Priemer noa 350 mm
Šírka rezu 0-14 mm
Plocha rezu / priemer 250x190 / 250 mm
Rozmery (š x d x v) mm 650x700x620
";;4672,7699999999995;0;3799;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4090127.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"narezovı stroj, Nárezovı stroj OMAS CX MATIC 30E, mlynèek na mäso, profesionálny nárezovı stroj, gastro zariadenia";0;0;0;0;;;;;;;;;;;;;;;
6807147;0;OMJCXMATIC30E;;0;OMAS;"Nárezovı stroj OMAS CX MATIC 30E";"Príprava potravín/Nárezové stroje";"
Brúska rezného kotúèa
Monos teflónovej úpravy
Ventilátorom chladenı motor
Šnekovı prevod
Krytie IP 65
Automatické krájanie, plynulá regulácia vozíka
Napájanie 230V/50Hz
Príkon 450 W
Priemer noa 300 mm
Šírka rezu 0-14 mm
Plocha rezu / priemer 250x140 / 210 mm
Rozmery (š x d x v) mm 650x700x620
";;4672,7699999999995;0;3799;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4090125.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"narezovı stroj, Nárezovı stroj OMAS CX MATIC 30E, mlynèek na mäso, profesionálny nárezovı stroj, gastro zariadenia";0;0;0;0;;;;;;;;;;;;;;;
6807101;0;OMJ139417;;0;OMAS;"Nárezovı stroj OMAS GL MATIC 30 E";"Príprava potravín/Nárezové stroje";"
Brúska rezného kotúèa
Monos teflónovej úpravy
Ventilátorom chladenı motor
Remeòovı prevod (V Remeò) Krytie IP55
Automatické krájanie, plynulá regulácia vozíka
Napájanie 230V / 50Hz
Príkon 400 W
Priemer noa 300 mm
Šírka rezu 0 - 14 mm
Plocha rezu / priemer 210x170 / 200 mm
Rozmery (š x d x v) mm 550x640x530
";;3073,77;0;2499;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4090101.jpg|https://www.gastropro.sk/user/7686/upload/stuff/4090102.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"narezovı stroj, Nárezovı stroj OMAS GL MATIC 30 E, mlynèek na mäso, profesionálny nárezovı stroj, gastro zariadenia";0;0;0;0;;;;;;;;;;;;;;;
6806956;0;OMJH313;;0;OMAS;"Nárezovı stroj OMAS H313";"Príprava potravín/Nárezové stroje";"
Brúska rezného kotúèa
Monos teflónovej úpravy
Ventilátorom chladenı motor
Šnekovı prevod
Krytie IP65
Napájanie 230V / 50Hz
Príkon 300 W
Priemer noa 313 mm
Šírka rezu 0.25 mm
Plocha rezu / priemer 270x225 / 225 mm
Rozmery (š x d x v) mm 650x730x515
";;2434,17;0;1979;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4089983.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"narezovı stroj, Nárezovı stroj OMAS H313, mlynèek na mäso, profesionálny nárezovı stroj, gastro zariadenia";0;0;0;0;;;;;;;;;;;;;;;
6806915;0;OMJ30EAUTO;;0;OMAS;"Nárezovı stroj OMAS OG 30E AUTO";"Príprava potravín/Nárezové stroje";"
Brúska rezného kotúèa
Monos teflónovej úpravy
Remeòovı prevod /V-remeò/ dva motory /pre remeò a vozík/
Ventilovanı motor
Krytie IP 55
Automatické krájanie
Bez ukladania
Napájanie 230 V
Príkon 400 W
Priemer noa 300 mm
Šírka rezu 0-14 mm
Plocha rezu / priemer 220x170 / 200 mm
Rozmery (š x d x v) mm 450x620x510 mm
";;2335,77;0;1899;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4089964.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"narezovı stroj, Nárezovı stroj OG 30E AUTO, mlynèek na mäso, profesionálny nárezovı stroj, gastro zariadenia";0;0;0;0;;;;;;;;;;;;;;;
6806903;0;OMJ299609;;0;OMAS;"Nárezovı stroj OMAS OV25E";"Príprava potravín/Nárezové stroje";"
Monos teflónovej úpravy
Brúska rezného kotúèa
Remeòovı prevod V remeò
Krytie IP 55
Napájanie 230V / 50Hz
Príkon 150 W
Priemer noa 250 mm
Šírka rezu 0 - 14 mm
Plocha rezu / priemer 190x165 / 165 mm
Rozmery (š x d x v) mm 430x680x390
";;736,77;0;599;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4089953.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"narezovı stroj, OMAS OV22E, mlynèek na mäso, profesionálny nárezovı stroj, gastro zariadenia";0;0;0;0;;;;;;;;;;;;;;;
6806900;0;OMAJOV22E;;0;OMAS;"Nárezovı stroj OMAS OV22E";"Príprava potravín/Nárezové stroje";"
Monos teflónovej úpravy
Brúska rezného kotúèa
Remeòovı prevod V remeò
Krytie IP 55
Napájanie 230V / 50Hz
Príkon 150 W
Priemer noa 220 mm
Šírka rezu 0 - 14 mm
Plocha rezu / priemer 175x150 / 150 mm
Rozmery (š x d x v) mm 430x680x390
";;650,67;0;529;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4089951.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"narezovı stroj, OMAS OV22E, mlynèek na mäso, profesionálny nárezovı stroj, gastro zariadenia";0;0;0;0;;;;;;;;;;;;;;;
6806885;0;OMJ2996092;;0;OMAS;"Nárezovı stroj OMAS OV30E";"Príprava potravín/Nárezové stroje";"
Monos teflónovej úpravy
Brúska rezného kotúèa
Remeòovı prevod (V-remeò)
Krytie IP 55
Napájanie 230 V/ 50 Hz
Príkon 270 W
Priemer noa 300 mm
Šírka rezu 0-14 mm
Plocha rezu / priemer 225x215 / 215 mm
Rozmery (š x d x v) mm 330 x 430 x 410 mm
";;940,9499999999999;0;765;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4089939.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"narezovı stroj, Nárezovı stroj OMAS OV30E, mlynèek na mäso, profesionálny nárezovı stroj, gastro zariadenia";0;0;0;0;;;;;;;;;;;;;;;
6806877;0;OMJGVSC30E07ST;;0;OMAS;"Nárezovı stroj OMAS VS 30F";"Príprava potravín/Nárezové stroje";"
Monos teflónovej úpravy
Brúska rezného kotúèa
Remeòovı prevod (V-remeò)
Krytie IP 65
Napájanie 230V / 50Hz
Príkon 200 W
Priemer noa 300 mm
Šírka rezu 0 - 15 mm
Plocha rezu / priemer 210x160 / 200 mm
Max. doba chodu v zábere 15 min.
Rozmery (š x d x v) mm 420x610x400
";;916,35;0;745;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4089933.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"narezovı stroj, Nárezovı stroj OMAS VS 30F, mlynèek na mäso, profesionálny nárezovı stroj, antikorovı nárezovı stroj,";0;0;0;0;;;;;;;;;;;;;;;
6780124;0;TSP2T;;1;;"Dvojitı vozík na podnosy, zváranı na mieru";"Nerezovı nábytok/Transportne vozíky";"naša vıroba je schopná vyrobi vozíky na mieru presne podla vašich predstáv
staèí, keï nám zašlete poadované rozmery alebo vzorku podnosu
uvedené ceny sú orientaèné za bené rozmery
presnú cenu Vám vieme vypoèíta po obdraní poadovanıch rozmerov
vïaka zváranej konštrukcii sú vozíky ve¾mi stabilné a odolné
 ";;718,8489;0;584,43;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4077372.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"transportnı vozík, transportnı regál, gastro zariadenia namestovo, gastro zariadenia, gastro technika, gastro vybavenie";0;0;0;0;;;;;;;;;;;;;;;
6780122;0;TSP1T;;1;;"Vozík na podnosy, zváranı na mieru";"Nerezovı nábytok/Transportne vozíky";"naša vıroba je schopná vyrobi vozíky na mieru presne podla vašich predstáv
staèí, keï nám zašlete poadované rozmery alebo vzorku podnosu
uvedené ceny sú orientaèné za bené rozmery
presnú cenu Vám vieme vypoèíta po obdraní poadovanıch rozmerov
vïaka zváranej konštrukcii sú vozíky ve¾mi stabilné a odolné
 ";;420,1065;0;341,55;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4077310.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"transportnı vozík, transportnı regál, gastro zariadenia namestovo, gastro zariadenia, gastro technika, gastro vybavenie";0;0;0;0;;;;;;;;;;;;;;;
6780120;0;TDVJ3;;1;;"Trojpolicovı vozík, zváranı na mieru";"Nerezovı nábytok/Transportne vozíky";"naša vıroba je schopná vyrobi vozíky na mieru presne podla vašich predstáv
staèí, keï nám zašlete poadované rozmery alebo vzorku podnosu
uvedené ceny sú orientaèné za bené rozmery
presnú cenu Vám vieme vypoèíta po obdraní poadovanıch rozmerov
vïaka zváranej konštrukcii sú vozíky ve¾mi stabilné a odolné
 ";;350,08875;0;284,625;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4077307.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"transportnı vozík, transportnı regál, gastro zariadenia namestovo, gastro zariadenia, gastro technika, gastro vybavenie";0;0;0;0;;;;;;;;;;;;;;;
6780118;0;TDVJ2;;1;;"Dvojpolicovı vozík, zváranı na mieru";"Nerezovı nábytok/Transportne vozíky";"naša vıroba je schopná vyrobi vozíky na mieru presne podla vašich predstáv
staèí, keï nám zašlete poadované rozmery alebo vzorku podnosu
uvedené ceny sú orientaèné za bené rozmery
presnú cenu Vám vieme vypoèíta po obdraní poadovanıch rozmerov
vïaka zváranej konštrukcii sú vozíky ve¾mi stabilné a odolné
 ";;295,6305;0;240,35;0;23;1;0,1;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4077301.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"transportnı vozík, transportnı regál, gastro zariadenia namestovo, gastro zariadenia, gastro technika, gastro vybavenie";0;0;0;0;;;;;;;;;;;;;;;
6756131;0;S059001;;1;Stalgast;"Transportnı vozík 150";"Nerezovı nábytok/Transportne vozíky";"
s protišmykovımi bodmi na transportnej ploche
pogumované kolesá
nosnos: 150 kg
Š (mm) 740
H (mm) 480
V (mm) 870
";;262,95555;0;213,785;0;23;1;0;;1;0;https://www.gastropro.sk/user/7686/upload/stuff/4065545.jpg;;;;;;;;;;;;"GastroPro.sk - profesionálne gastro zariadenia, gastro technika a doplnky pre reštaurácia a prevádzky hromadného stravovania.";"Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name][page_title]";"transportnı vozík, transportnı regál, gastro zariadenia namestovo, gastro zariadenia, gastro technika, gastro vybavenie";0;0;0;0;;;;;;;;;;;;;;;
